"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"urban_migration_housing_market_UK";"residential_mobility";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_housing";"internal_migration_UK"
"4728705854393734332";"Internal migration and regional population dynamics in Europe: Romanian case study";"1997";"0";"2147483647";"internal_migration_UK:61";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"61"
"10225083285767352678";"Germany: Internal migration within a changing nation";"2017";"0";"2147483647";"internal_migration_market_UK:12,internal_migration_housing:58";"false";"NA";"NA";"NA";"NA";"NA";"12";"NA";"NA";"NA";"58";"NA"
"10957179290881433973";"Combining census and registration data to estimate detailed elderly migration flows in England and Wales";"2007";"0";"2147483647";"internal_migration_census_UK:22";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"22";"NA";"NA";"NA"
"8676833073938214548";"Rural‐urban migration and gender division of labor in transitional China";"2003";"0";"2147483647";"urban_migration:18";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"18";"NA";"NA"
"747088387615467101";"'Mind the gap!'Integrating approaches to internal and international migration";"2010";"0";"2147483647";"internal_migration:40,internal_migration_UK:45";"false";"NA";"NA";"NA";"NA";"40";"NA";"NA";"NA";"NA";"NA";"45"
"1778024483785741239";"Gentrification in a residential mobility framework: Social change, tenure change and chains of moves in Stockholm";"2002";"0";"2147483647";"residential_mobility_UK:97";"false";"NA";"NA";"NA";"97";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"267570937713901682";" Urban poverty, housing and social change in China";"2004";"0";"2147483647";"urban_migration_housing_market_UK:6";"false";"NA";"6";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15431884821471146580";"Rural–urban migration and urbanization in China: Evidence from time-series and cross-section analyses";"2003";"0";"2147483647";"urban_migration:8";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"8";"NA";"NA"
"5070004947229216507";"Movers and stayers: The geography of residential mobility and CVD hospitalisations in Auckland, New Zealand";"2015";"0";"2147483647";"residential_mobility_census_UK:33";"false";"33";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17802175884838837207";"Distance and direction as vectors of internal migration, 1935 to 1940";"1948";"0";"2147483647";"internal_migration_census_UK:54";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"54";"NA";"NA";"NA"
"3960649713265001590";" Internal migration during modernization in late nineteenth-century Russia";"2014";"0";"2147483647";"internal_migration:89";"false";"NA";"NA";"NA";"NA";"89";"NA";"NA";"NA";"NA";"NA";"NA"
"10589149280964779142";"Directional bias in intra-urban migration";"1969";"0";"2147483647";"urban_migration:10";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"10";"NA";"NA"
"8767975619948628431";"Population change and migration in Britain since 1981: evidence for continuing deconcentration";"1994";"0";"2147483647";"internal_migration_census_UK:79";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"79";"NA";"NA";"NA"
"3409992493939793793";"Rural-urban migration in developing countries";"1987";"0";"2147483647";"urban_migration:25";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"25";"NA";"NA"
"9600893447403910072";"Fertility expectations and residential mobility in Britain";"2016";"0";"2147483647";"residential_mobility_UK:33,housing_market_mobility_UK:54";"false";"NA";"NA";"NA";"33";"NA";"NA";"54";"NA";"NA";"NA";"NA"
"3900709866780009702";"Determinants of rural-urban migration in Ghana";"1968";"0";"2147483647";"urban_migration:20";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"20";"NA";"NA"
"17732306727624270733";"Urban mental maps and housing estate preferences of council tenants";"1985";"0";"2147483647";"urban_migration_housing_market_UK:54";"false";"NA";"54";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10541024680574377446";"Internal migration and economic development in Brazil";"1976";"0";"2147483647";"internal_migration:48";"false";"NA";"NA";"NA";"NA";"48";"NA";"NA";"NA";"NA";"NA";"NA"
"8146431489104427601";" Moving away from silence: music of the Peruvian altiplano and the experience of urban migration";"2010";"0";"2147483647";"urban_migration:21";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"21";"NA";"NA"
"14349863182155770276";" Migration and housing: comparing China with the United States";"2008";"0";"2147483647";"internal_migration_housing:14";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"14";"NA"
"17686829313880801093";"Migration and residential mobility of narcotic drug addicts";"1966";"0";"2147483647";"residential_mobility_census_UK:85";"false";"85";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11577677230141702709";"Occupational change, employer change, internal migration, and earnings";"1997";"0";"2147483647";"internal_migration:94";"false";"NA";"NA";"NA";"NA";"94";"NA";"NA";"NA";"NA";"NA";"NA"
"7723932815046180593";"The elite, the natives, and the outsiders: Migration and labor market segmentation in urban China";"2002";"0";"2147483647";"urban_migration_housing_market_UK:63";"false";"NA";"63";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5038986456037987461";"Religious residential segregation and internal migration: the British Muslim case";"2013";"0";"2147483647";"internal_migration_census_UK:18,internal_migration_UK:36";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"18";"NA";"NA";"36"
"3466367597919267719";"Residential mobility in London: A micro-level test of the behavioural assumptions of the Tiebout model";"1995";"0";"2147483647";"residential_mobility_census_UK:93,residential_mobility_UK:25";"false";"93";"NA";"NA";"25";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6709851017233701323";" Internal migration in the Klang Valley of Malaysia: Issues and implications";"2012";"0";"2147483647";"internal_migration_housing:76";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"76";"NA"
"18402793528144976321";"Urban migration and economic development in Chile";"1966";"0";"2147483647";"urban_migration:6";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"6";"NA";"NA"
"547561554285556368";"Internal Migration for Recent Immigrants to Canada";"1994";"0";"2147483647";"internal_migration:50";"false";"NA";"NA";"NA";"NA";"50";"NA";"NA";"NA";"NA";"NA";"NA"
"17110552867564497050";"Mobility where mobility is illegal: Internal migration and city growth in the Soviet Union";"1999";"0";"2147483647";"internal_migration_housing:78";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"78";"NA"
"2908400651128356213";"Residential mobility as a social issue and research topic";"1982";"0";"2147483647";"residential_mobility_census_UK:70,residential_mobility:98";"false";"70";"NA";"98";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7455884094090905609";"Reinventing US internal migration studies in the age of international migration";"2012";"0";"2147483647";"internal_migration:85,internal_migration_market_UK:50,internal_migration_housing:74";"false";"NA";"NA";"NA";"NA";"85";"50";"NA";"NA";"NA";"74";"NA"
"14851370734390376649";"Households, gender and rural-urban migration: reflections on linkages and considerations for policy";"1998";"0";"2147483647";"urban_migration:35";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"35";"NA";"NA"
"16699662589314952712";"Understanding recent trends in residential mobility in council housing in England";"2000";"0";"2147483647";"residential_mobility_census_UK:45,residential_mobility_UK:7,housing_market_mobility_UK:14";"false";"45";"NA";"NA";"7";"NA";"NA";"14";"NA";"NA";"NA";"NA"
"6774963691155280718";"Residential mobility, community mobility, and electoral participation";"2000";"0";"2147483647";"residential_mobility:27";"false";"NA";"NA";"27";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7854662458118101743";"Rural-urban migration, surplus labour, and the relationship between urban and rural wages";"1969";"0";"2147483647";"urban_migration:27";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"27";"NA";"NA"
"14544903035348940462";" Sustaining the mass economy: housing costs, population dynamics, and employment";"2006";"0";"2147483647";"internal_migration_housing:18";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"18";"NA"
"3928098733158411740";"Expected and actual residential mobility";"1976";"0";"2147483647";"residential_mobility:59";"false";"NA";"NA";"59";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13152427406471700392";" Internal migration and the development nexus: the case of Bangladesh";"2003";"0";"2147483647";"internal_migration:17,internal_migration_UK:38,internal_migration_housing:28";"false";"NA";"NA";"NA";"NA";"17";"NA";"NA";"NA";"NA";"28";"38"
"3456359133376315896";"Constraints, satisfaction and residential mobility: Speare's model reconsidered";"1985";"0";"2147483647";"residential_mobility:15";"false";"NA";"NA";"15";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17935755144794799610";" Internal migration and ethnicity in Britain";"1991";"0";"2147483647";"internal_migration_census_UK:92";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"92";"NA";"NA";"NA"
"4745139879307736900";"Rural–urban migration and child survival in urban Bangladesh: Are the urban migrants and poor disadvantaged?";"2008";"0";"2147483647";"urban_migration:86";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"86";"NA";"NA"
"13538379003792568021";" Planning for internal migration: a review of issues and policies in developing countries";"1977";"0";"2147483647";"internal_migration:66";"false";"NA";"NA";"NA";"NA";"66";"NA";"NA";"NA";"NA";"NA";"NA"
"6499147000952165706";"Associations between overseas, intra-urban and internal migration dynamics in Sydney, 1976–91";"1996";"0";"2147483647";"internal_migration_housing:12";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"12";"NA"
"10850916762148738563";"Residential mobility of populations near UK power lines and implications for childhood leukaemia";"2013";"0";"2147483647";"residential_mobility_census_UK:20,residential_mobility_UK:47";"false";"20";"NA";"NA";"47";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18080790377577610468";"The analysis of internal migration in the United Kingdom using census and National Health Service Central Register data.";"1989";"0";"2147483647";"internal_migration_census_UK:48";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"48";"NA";"NA";"NA"
"13570672513296114844";"The early history of migration research";"2003";"0";"2147483647";"internal_migration_census_UK:95";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"95";"NA";"NA";"NA"
"15286907312035007663";"Socio-economic attainment, regional disparities, and internal migration";"1997";"0";"2147483647";"internal_migration_UK:96";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"96"
"7993442862662666646";"Lifecourse and internal migration";"2016";"0";"2147483647";"internal_migration_UK:98";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"98"
"16750402700869443460";"A compared cohort history of residential mobility, social change and home-ownership in Paris and the rest of France";"1994";"0";"2147483647";"residential_mobility_census_UK:98";"false";"98";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13953246084178758629";"Immigration, domestic migration, and demographic balkanization in America: new evidence for the 1990s";"1996";"0";"2147483647";"internal_migration_census_UK:99";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"99";"NA";"NA";"NA"
"12298113486937074320";"Sectoral mobility in UK and US labour markets";"2001";"0";"2147483647";"housing_market_mobility_UK:50";"false";"NA";"NA";"NA";"NA";"NA";"NA";"50";"NA";"NA";"NA";"NA"
"14204293680926420304";"Unemployment and the inter-regional mobility of labour";"1989";"0";"2147483647";"housing_market_mobility_UK:75";"false";"NA";"NA";"NA";"NA";"NA";"NA";"75";"NA";"NA";"NA";"NA"
"2645877120143019141";"Poverty, residential mobility, and student transiency within a rural New York school district";"2006";"0";"2147483647";"residential_mobility:70";"false";"NA";"NA";"70";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6116494306142305306";"Understanding neighbourhood effects: Selection bias and residential mobility";"2012";"0";"2147483647";"residential_mobility:86";"false";"NA";"NA";"86";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"695275773878194076";"Disability, residential mobility, and changes in living arrangements";"1991";"0";"2147483647";"residential_mobility:18";"false";"NA";"NA";"18";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3039955819089183253";"Countryside abandoned? Suburbanization and mobility in Sweden";"2003";"0";"2147483647";"housing_market_mobility_UK:70";"false";"NA";"NA";"NA";"NA";"NA";"NA";"70";"NA";"NA";"NA";"NA"
"12401881920200493739";"Residential mobility, quality of neighbourhood and life course events";"2010";"0";"2147483647";"residential_mobility_census_UK:66,residential_mobility:52,residential_mobility_UK:14,housing_market_mobility_UK:77";"false";"66";"NA";"52";"14";"NA";"NA";"77";"NA";"NA";"NA";"NA"
"11598222206323123178";"Breaking out of poverty traps: Internal migration and interregional convergence in Russia";"2015";"0";"2147483647";"internal_migration:93,internal_migration_market_UK:69";"false";"NA";"NA";"NA";"NA";"93";"69";"NA";"NA";"NA";"NA";"NA"
"17166427458947438992";"Rural-to-urban migration and child survival in Senegal";"1990";"0";"2147483647";"urban_migration:37";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"37";"NA";"NA"
"18190522098244758000";" The Census and Social Structure: an interpretative guide to nineteenth century censuses for England and Wales";"1978";"0";"2147483647";"internal_migration_census_UK:33";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"33";"NA";"NA";"NA"
"2743801657637654806";"Residential structure and intra-urban migration";"1976";"0";"2147483647";"urban_migration_housing_market_UK:61";"false";"NA";"61";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5172552665713058682";"Internal Migration of the Foreign-Born in Canada";"1996";"0";"2147483647";"internal_migration:65,internal_migration_census_UK:98";"false";"NA";"NA";"NA";"NA";"65";"NA";"NA";"98";"NA";"NA";"NA"
"586004111672172733";"Housing markets, signals and search";"2012";"0";"2147483647";"urban_migration_housing_market_UK:13";"false";"NA";"13";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7886145777291866041";"Rural-urban migration in Bolivia: advantages and disadvantages";"2002";"0";"2147483647";"urban_migration:89";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"89";"NA";"NA"
"6433222420277406863";"Residential mobility with job location uncertainty";"2002";"0";"2147483647";"residential_mobility:89";"false";"NA";"NA";"89";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12948272049133972874";" Scenario analysis on urbanization and rural-urban migration in China";"2003";"0";"2147483647";"urban_migration:61";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"61";"NA";"NA"
"3279971890396729202";"Peasant flood in China: internal migration and its policy determinants";"1995";"0";"2147483647";"internal_migration_housing:83";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"83";"NA"
"4030444026001179830";"Selective internal migration. Does it explain Glasgow's worsening mortality record?";"2011";"0";"2147483647";"internal_migration_census_UK:52,internal_migration_UK:57";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"52";"NA";"NA";"57"
"10766401922701503992";"The Exit of Residential Mobility or the Voice of Political Action? Strategies for Problem Solving in Residential Communities1";"2003";"0";"2147483647";"residential_mobility_UK:56";"false";"NA";"NA";"NA";"56";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4040598462252895165";"Population migration, urbanization and housing prices: Evidence from the cities in China";"2017";"0";"2147483647";"urban_migration_housing_market_UK:66";"false";"NA";"66";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14039591432874240377";"Internal migration, center-state grants, and economic growth in the states of India";"1996";"0";"2147483647";"internal_migration:34";"false";"NA";"NA";"NA";"NA";"34";"NA";"NA";"NA";"NA";"NA";"NA"
"2314141118914820846";" The Informal Sector and Rural‐Urban Migration–A Chinese Case Study";"2001";"0";"2147483647";"urban_migration:42";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"42";"NA";"NA"
"17126056187011623362";"As Immigrant in Metropolis: The analysis on housing condition of the floating population in Beijing and Shanghai ";"2002";"0";"2147483647";"internal_migration_housing:21";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"21";"NA"
"92054489451576003";"Internal migration of ethnic groups in England and Wales by age and district type";"2008";"0";"2147483647";"internal_migration_census_UK:40,internal_migration_UK:17";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"40";"NA";"NA";"17"
"1047017740445886287";"Schizophrenia in Nottingham: lifelong residential mobility of a cohort";"1993";"0";"2147483647";"residential_mobility_census_UK:37,residential_mobility_UK:68";"false";"37";"NA";"NA";"68";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3533045538929976232";"Spatial change and the structure of urban housing sub-markets";"2009";"0";"2147483647";"urban_migration_housing_market_UK:98";"false";"NA";"98";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7363589170212340936";"Impacts of internal migration on economic growth and urban development in China";"2008";"0";"2147483647";"internal_migration_housing:84";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"84";"NA"
"16592232894020508849";" Affluence, mobility and second home ownership";"2010";"0";"2147483647";"housing_market_mobility_UK:52";"false";"NA";"NA";"NA";"NA";"NA";"NA";"52";"NA";"NA";"NA";"NA"
"17141979856564180244";"Housing consumption and residential mobility";"1984";"0";"2147483647";"residential_mobility:16,residential_mobility_UK:87,housing_market_mobility_UK:57";"false";"NA";"NA";"16";"87";"NA";"NA";"57";"NA";"NA";"NA";"NA"
"9365551276292883281";"English rural housing market policy: some inconvenient truths?";"2009";"0";"2147483647";"urban_migration_housing_market_UK:30";"false";"NA";"30";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4259678318015014025";"Rural-to-urban migration and cardiovascular disease risk factors in young Guatemalan adults";"2002";"0";"2147483647";"urban_migration:60";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"60";"NA";"NA"
"3750399424666547759";" The economic determinants of ethnic segregation in Post-War Britain";"1997";"0";"2147483647";"urban_migration_housing_market_UK:94";"false";"NA";"94";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16061348824150861131";"Epigenetic signatures of internal migration in Italy";"2015";"0";"2147483647";"internal_migration_UK:92";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"92"
"10796549275456726929";"The consumption sector debate and housing mobility";"1990";"0";"2147483647";"housing_market_mobility_UK:61";"false";"NA";"NA";"NA";"NA";"NA";"NA";"61";"NA";"NA";"NA";"NA"
"17404650166014604169";"Housing market dynamics and regional migration in Britain";"2006";"0";"2147483647";"internal_migration_market_UK:15,housing_market_mobility_UK:73";"false";"NA";"NA";"NA";"NA";"NA";"15";"73";"NA";"NA";"NA";"NA"
"5735667482137677741";"The causal effects of rural-to-urban migration on children's well-being in China";"2015";"0";"2147483647";"urban_migration:69";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"69";"NA";"NA"
"8693687632220694102";"The influence of mumber and ages of children on residential mobility";"1972";"0";"2147483647";"residential_mobility_census_UK:22,residential_mobility:37";"false";"22";"NA";"37";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3401373279879615024";"The statistical analysis and modelling of internal migration flows within England and Wales";"2003";"0";"2147483647";"internal_migration_UK:25";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"25"
"4225771767686369361";"Alternatives to the census: the example of sources of internal migration data";"1977";"0";"2147483647";"internal_migration_census_UK:56";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"56";"NA";"NA";"NA"
"17414845623630901853";" Peasants on the move: rural-urban migration in the Hanoi region";"1996";"0";"2147483647";"urban_migration:99";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"99";"NA";"NA"
"12182097975055539717";"Immigration and inter‐regional mobility in the UK, 1982–2000";"2005";"0";"2147483647";"internal_migration_market_UK:46,housing_market_mobility_UK:16";"false";"NA";"NA";"NA";"NA";"NA";"46";"16";"NA";"NA";"NA";"NA"
"9334161578721407468";"Inferring international and internal migration patterns from twitter data";"2014";"0";"2147483647";"internal_migration:39";"false";"NA";"NA";"NA";"NA";"39";"NA";"NA";"NA";"NA";"NA";"NA"
"1356256517778647087";"Residential mobility and neighborhood quality";"1986";"0";"2147483647";"residential_mobility:73";"false";"NA";"NA";"73";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12874358209910204096";"Internal migration, remittances and poverty: evidence from Ghana and India";"2012";"0";"2147483647";"internal_migration_census_UK:38,internal_migration_UK:26";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"38";"NA";"NA";"26"
"8635800586998967946";"Location, location? A critical examination of patterns and determinants of internal mobility among post‐accession Polish migrants in the UK";"2013";"0";"2147483647";"housing_market_mobility_UK:59";"false";"NA";"NA";"NA";"NA";"NA";"NA";"59";"NA";"NA";"NA";"NA"
"17990832432027412773";" Migration and residential mobility in the United States";"1988";"0";"2147483647";"residential_mobility_census_UK:21,residential_mobility:17,residential_mobility_UK:41";"false";"21";"NA";"17";"41";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3486037760576446770";"Migration, remittances and regional development in Southern Morocco";"2006";"0";"2147483647";"internal_migration_housing:30";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"30";"NA"
"3817746352392130339";" Internal migration in Syria";"2002";"0";"2147483647";"internal_migration_housing:71";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"71";"NA"
"4086493475224457333";" Migration and mobility in Britain since the eighteenth century";"2005";"0";"2147483647";"urban_migration_housing_market_UK:3,internal_migration_market_UK:3,housing_market_mobility_UK:5,internal_migration_UK:76";"false";"NA";"3";"NA";"NA";"NA";"3";"5";"NA";"NA";"NA";"76"
"1785661436283401545";" Stamp duty, mobility and the UK housing crisis";"2017";"0";"2147483647";"housing_market_mobility_UK:85";"false";"NA";"NA";"NA";"NA";"NA";"NA";"85";"NA";"NA";"NA";"NA"
"17402697352171610359";"Spatial mobility, tenure mobility, and emerging social divisions in the UK housing market";"1987";"0";"2147483647";"housing_market_mobility_UK:0";"false";"NA";"NA";"NA";"NA";"NA";"NA";"0";"NA";"NA";"NA";"NA"
"7701438175267270";"Residential mobility in a constrained housing market: implications for ethnic populations in Germany";"2000";"0";"2147483647";"housing_market_mobility_UK:46";"false";"NA";"NA";"NA";"NA";"NA";"NA";"46";"NA";"NA";"NA";"NA"
"17120007956849108478";"Investigating the effects of employment‐housing change on migration: evidence from Japan";"2001";"0";"2147483647";"internal_migration_housing:37";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"37";"NA"
"15920010813998511452";"Gender and rural-urban migration in China";"1998";"0";"2147483647";"urban_migration:78";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"78";"NA";"NA"
"6293969676706414687";"An analysis of rural-urban migration and protection";"1996";"0";"2147483647";"urban_migration:95";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"95";"NA";"NA"
"18211562800965119131";" Housing market renewal in an era of new housing supply";"2007";"0";"2147483647";"urban_migration_housing_market_UK:12";"false";"NA";"12";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18194226108319437516";"The benefits and costs of residential mobility programmes for the poor";"2002";"0";"2147483647";"residential_mobility:83";"false";"NA";"NA";"83";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12486950689734863921";"Favorable self-selection and the internal migration of young white males in the United States";"1995";"0";"2147483647";"internal_migration:73";"false";"NA";"NA";"NA";"NA";"73";"NA";"NA";"NA";"NA";"NA";"NA"
"215106697441862125";"Does internal migration in Northern Ireland increase religious and social segregation? Perspectives from the Northern Ireland longitudinal study (NILS) 2001–2007";"2013";"0";"2147483647";"internal_migration_UK:49";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"49"
"2850777344820245544";"Internal migration in China: Linking it to development";"2005";"0";"2147483647";"internal_migration:28";"false";"NA";"NA";"NA";"NA";"28";"NA";"NA";"NA";"NA";"NA";"NA"
"12724227548599932342";" Population mixing and childhood leukaemia and non-Hodgkin's lymphoma in census wards in England and Wales, 1966–87";"2002";"0";"2147483647";"internal_migration_census_UK:91";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"91";"NA";"NA";"NA"
"4872244638434938758";"A comparison of internal migration by ethnic group in Great Britain using a district classification";"2012";"0";"2147483647";"internal_migration_census_UK:14,internal_migration_UK:47";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"14";"NA";"NA";"47"
"898046014718621061";" The Irish housing stock: growth in number of vacant dwellings";"2005";"0";"2147483647";"internal_migration_housing:82";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"82";"NA"
"1464861002744518869";" Residential mobility across the life course: Continuity and change across three cohorts in Britain";"2016";"0";"2147483647";"residential_mobility_census_UK:59,residential_mobility_UK:18,housing_market_mobility_UK:64";"false";"59";"NA";"NA";"18";"NA";"NA";"64";"NA";"NA";"NA";"NA"
"8632418344220590586";"New mobilities across the life course: A framework for analysing demographically linked drivers of migration";"2015";"0";"2147483647";"internal_migration_market_UK:61";"false";"NA";"NA";"NA";"NA";"NA";"61";"NA";"NA";"NA";"NA";"NA"
"14919954513173838616";"Locating household profiles in a polycentric region to refine the inputs to an agent-based model of residential mobility";"2014";"0";"2147483647";"residential_mobility_census_UK:44";"false";"44";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1071554207444594214";" Local housing market volatility";"2011";"0";"2147483647";"housing_market_mobility_UK:12";"false";"NA";"NA";"NA";"NA";"NA";"NA";"12";"NA";"NA";"NA";"NA"
"625407539904109847";" Economic-demographic interactions in agricultural development: The case of rural-to-urban migration";"1978";"0";"2147483647";"urban_migration:40";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"40";"NA";"NA"
"16127413920634561973";"Education and internal migration";"2016";"0";"2147483647";"internal_migration_market_UK:24,internal_migration_housing:43";"false";"NA";"NA";"NA";"NA";"NA";"24";"NA";"NA";"NA";"43";"NA"
"7356218538270549984";"Residential mobility in the Victorian city";"1979";"0";"2147483647";"residential_mobility_census_UK:36,residential_mobility_UK:37";"false";"36";"NA";"NA";"37";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"893991991936070743";"Migration within Scotland";"1967";"0";"2147483647";"internal_migration_census_UK:59";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"59";"NA";"NA";"NA"
"17061095416664051599";"Migration in a segmented labour market";"1995";"0";"2147483647";"internal_migration_market_UK:98";"false";"NA";"NA";"NA";"NA";"NA";"98";"NA";"NA";"NA";"NA";"NA"
"10604941310892038688";"The labour-market impact of migration to rural areas";"2000";"0";"2147483647";"internal_migration_market_UK:99";"false";"NA";"NA";"NA";"NA";"NA";"99";"NA";"NA";"NA";"NA";"NA"
"5721233219621439574";"Residential mobility, housing equity and the labour market";"1998";"0";"2147483647";"residential_mobility:9,residential_mobility_UK:5,housing_market_mobility_UK:1";"false";"NA";"NA";"9";"5";"NA";"NA";"1";"NA";"NA";"NA";"NA"
"8499768991044335313";"Modelling residential mobility  a review of recent trends in research";"2001";"0";"2147483647";"residential_mobility_census_UK:53,urban_migration_housing_market_UK:56,residential_mobility:7,residential_mobility_UK:26,housing_market_mobility_UK:23";"false";"53";"56";"7";"26";"NA";"NA";"23";"NA";"NA";"NA";"NA"
"10553317581124509734";"The impact of internal migration on married couples' earnings in Britain";"2010";"0";"2147483647";"internal_migration_UK:40";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"40"
